StartDate,EndDate,IPAddress,Progress,Duration.s,Finished,RecordedDate,responseID,LocationLatitude,LocationLongitude,operateType,percentCom,percentGov,operateFresh,operateMarine,wasInElodea,pax,hCostHigh,hCostLow,freshOutside,locOutside,purchaseOutside,purchaseYear,purchaseType,purchaseLoc,multiOwn,multiOwnEmail,age,persIncomeBtax,CleanDrainDry,sportfishConc,boatingSafetyConc,recValueConc,businessConc,realEstateConc,subsistConc,biodivConc,commFishConc,volunteer,emailAsk,mapResponses
9/29/2018 12:13,9/29/2018 12:42,67.58.27.47,100,1687,TRUE,9/29/2018 12:42,R_39T7Js3q3LXU1iN,62.0670929,-163.290802,I operate boat(s) for personal reasons,,,Yes,Yes,,1,23,14,No,,No,,,,No,,59,"Less than $25,000",Every time,5,1,5,1,1,1,1,2,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Engineer LK"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Hunting"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-163.18565368826967,62.04787797760509],[-163.18943023856266,62.04337169036161],[-163.202819825965,62.03950862686315],[-163.22685241873842,62.03306909716071],[-163.23852539237126,62.03000984296533],[-163.2412719744025,62.014870059132015],[-163.23200226004704,61.99875563718143],[-163.224792482215,61.97682633721412],[-163.21655273612126,61.95950825120934],[-163.17695617501158,61.94115756763943],[-163.1611633283319,61.934858749543345],[-163.15326690499205,61.92791239309679],[-163.13987731758974,61.91579287510091],[-163.11241149727724,61.90587822374177],[-163.0529022269184,61.9053392955358],[-163.0367660574848,61.91600837186914],[-163.0189132742817,61.920856721567496],[-163.00140381383247,61.922957434308714],[-162.97084808349612,61.92979720806563],[-162.95333862304688,61.926081295972764],[-162.92690277099612,61.92252652242637],[-162.90836334228518,61.92091057958103],[-162.89943695068362,61.924303960883314],[-162.87506103515628,61.934643370869246],[-162.86819458007812,61.93851974767068],[-162.85892486572268,61.94610956072861],[-162.84004211425784,61.95240605880809],[-162.81497955322268,61.95014592685623],[-162.80284882290292,61.93916576264612],[-162.78682708740237,61.92947410321302],[-162.7724075317383,61.91977936875596],[-162.74700164794925,61.90668659824586],[-162.70683288574222,61.89924870144833],[-162.6944732666016,61.904099708834565],[-162.67421723459847,61.91196749302827],[-162.6652908429969,61.91859425406696],[-162.66975403879772,61.930228017437784],[-162.67147065256722,61.94169586462208],[-162.65430450439456,61.969997078245896],[-162.64194488525393,61.97451423531448],[-162.62580871582034,61.98564294562352],[-162.6021194458008,61.989996552744195],[-162.57213593227792,61.99725118530676],[-162.54776001675057,62.00257014979216],[-162.5268173287623,62.00450408845859],[-162.47817993164065,62.009982912119256],[-162.4637603759766,62.00385945342034],[-162.44556427001956,61.996176533449606],[-162.43549347622323,61.98483665384072],[-162.43549347622323,61.96967439856955],[-162.43583679897714,61.96192906223593],[-162.42816926445815,61.955257889636904],[-162.42679597344252,61.940888400804965],[-162.41935732774436,61.92936639754939],[-162.38525392021987,61.92548885914071],[-162.3542404174805,61.936581620760215],[-162.33982086181643,61.946271025619474],[-162.30960845947268,61.959508241358606],[-162.28557586669925,61.96386558066644],[-162.24815368652347,61.96644741406085],[-162.216911315918,61.96192906223593],[-162.1952819824219,61.957302434070456],[-162.16403961181643,61.94497928258494],[-162.14206695556643,61.92834320932223],[-162.09777832031253,61.88231805266619],[-162.10739133646715,61.858361908033736],[-162.11872098734605,61.85220798278516],[-162.1214675693773,61.84475684106664],[-162.11860654293562,61.83082158754976],[-162.11620328365825,61.82060918597422],[-162.09274289198223,61.80920401729894],[-162.07832333631816,61.79876810028626],[-162.04765317728746,61.77945500711847],[-162.0745467860252,61.79882218567653],[-162.05703732557598,61.80109351281103],[-162.04605099745098,61.79979563215346],[-162.03781125135723,61.79768645913666],[-162.03437802381816,61.795901661178874],[-162.02751156874004,61.79216947587553],[-162.0206451136619,61.79087121821082],[-162.01652524061504,61.78794993793965],[-162.0144653040916,61.7830805204427],[-162.01274869032207,61.77593731274569],[-162.01160430908206,61.76830523248358],[-161.94339751498777,61.68862389520056],[-161.9546127319336,61.707126157839035],[-161.95495605468753,61.7129837976585],[-161.95804595947268,61.718948769432],[-161.95049285888675,61.72041272226473],[-161.94087982177737,61.71959942371891],[-161.93435668945312,61.71634601494434],[-161.93401336669925,61.72057537939889],[-161.92508697509768,61.718948769432],[-161.920280456543,61.7165086935378],[-161.91719055175784,61.714719181796674],[-161.9099807739258,61.71439380486589],[-161.9038009643555,61.7153699253569],[-161.89418792724612,61.71374304070293],[-161.8814849853516,61.71217030559068],[-161.88503266777846,61.71412265645554],[-161.91078185336667,61.71677982096443],[-161.92886352539065,61.72057537939889],[-161.97052002302374,61.71965364098022],[-161.98482514475472,61.73266382005615],[-161.98928834055553,61.73754122127218],[-161.99581147287972,61.74176767770352],[-162.00679780100475,61.752168794581486],[-162.01297761057506,61.759642425515175],[-162.03437806572768,61.776803246139266],[-162.1017837699037,61.81217734169804],[-162.1168899710756,61.82401369744105],[-162.1223831351381,61.83665571989659],[-162.12078096315966,61.8481046803133],[-162.11551666434391,61.855447044828345],[-162.09297180175784,61.867968199649475],[-162.09434509277347,61.87735570728139],[-162.09434509277347,61.88544607717196],[-162.09983825683597,61.89385779426313],[-162.11048126220706,61.905339290601695],[-162.12009429931643,61.91196748809523],[-162.12535857979674,61.926350583438186],[-162.1579742440372,61.93954260251233],[-162.17136383143955,61.94923106807535],[-162.2630310067325,61.966877706592186],[-162.30239868164065,61.96063798659255],[-162.31990814208987,61.954827447999996],[-162.3319244384766,61.950468818021086],[-162.34806060791018,61.94336453187188],[-162.36213684082034,61.93286653869253],[-162.37243652343753,61.926566010715845],[-162.39372253417972,61.924950281442776],[-162.4092865025159,61.927481556005695],[-162.42198944441043,61.93491258781294],[-162.42816925398074,61.95041500716979],[-162.43251800537112,61.9587012583881],[-162.4362945556641,61.966232267981425],[-162.4369812011719,61.97596603658489],[-162.44178771972656,61.989996552744195],[-162.45643615635348,62.00015255132565],[-162.47165679669706,62.0065453308581],[-162.4943160984549,62.00831788130646],[-162.53906249563445,62.00423548747076],[-162.56103515188443,61.998594440063556],[-162.59159087698214,61.99311356512025],[-162.61070251464844,61.9888678994968],[-162.62546539306643,61.98177255056396],[-162.63542175292972,61.97854684597425],[-162.64915466308597,61.970642427358264],[-162.656364440918,61.96402695165458],[-162.6670074462891,61.951114575325285],[-162.67272949917245,61.93491257302491],[-162.67272949917245,61.9237653475102],[-162.68028259975836,61.91277569672228],[-162.69882202846932,61.9077643976829],[-162.71598816616464,61.90453086568474],[-162.73830414516854,61.90582431950681],[-162.75100708706307,61.91018932234568],[-162.77572632534432,61.92344217887497],[-162.79323578579354,61.934104939723156],[-162.807769785868,61.946163379168766],[-162.82802582834847,61.95063025493264],[-162.84793854807506,61.94998448245656],[-162.85537720425057,61.94734743968991],[-162.85949707729745,61.941372880671466],[-162.86521911970343,61.93432031726394],[-162.87780762242622,61.92629672021806],[-162.89669037389106,61.91934841699912],[-162.93972015730105,61.918755849646026],[-162.9647827183362,61.92473483291306],[-163.00941467634402,61.92021030457379],[-163.02806853898804,61.91837877059404],[-163.04534912109378,61.91051264097284],[-163.0686950683594,61.905015927146295],[-163.12602996826175,61.9087344004889],[-163.1455993652344,61.91961776379209],[-163.15795898437503,61.93286653376285],[-163.1679153442383,61.93674313603317],[-163.19641113281253,61.947078337266234],[-163.22147369384768,61.9662860558746],[-163.22845459333624,61.98816919172636],[-163.23635101667605,62.00713619574893],[-163.2409286568873,62.02158188630037],[-163.23371887905523,62.03188836965447],[-163.21792603237557,62.03736226925195],[-163.1973266671412,62.041386567062816],[-163.18061828613284,62.04701968211804]]}}]}"
9/29/2018 12:47,9/29/2018 12:47,216.137.232.150,100,34,TRUE,9/29/2018 12:47,R_UQqa0lws2qh1JCN,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 12:39,9/29/2018 12:48,66.223.178.104,100,497,TRUE,9/29/2018 12:48,R_BMut3CaAKcZjNyF,64.90060425,-148.1613007,I operate boat(s) for personal reasons,,,Yes,Yes,"Chena River, Fairbanks",2,40,20,No,,No,,,,No,,42,"$125,001 - $150,000",75% of the time,5,,5,,3,,,,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Dam to Log Jam"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.18624114990237,64.79357885814488],[-147.17525482177737,64.79109309654628],[-147.1711349487305,64.7884608639559],[-147.16152191162112,64.7932864274948],[-147.1598052978516,64.79006948106142],[-147.15190887451175,64.79416370993256],[-147.14607238769534,64.78992324710676],[-147.13920593261722,64.79650299025435],[-147.14710235595706,64.79606439065091],[-147.15087890625003,64.80103476845102],[-147.14092254638675,64.79913443806889],[-147.143669128418,64.80278880069227],[-147.1278762817383,64.80410424998189],[-147.12306976318362,64.80790407625473],[-147.13165283203128,64.80848861736784],[-147.13680267333987,64.8137489169074],[-147.1278762817383,64.81243393828652],[-147.11723327636722,64.80965766156062],[-147.11551666259768,64.81360281134076],[-147.10350036621097,64.81447943285688],[-147.10247039794925,64.8203228474815],[-147.09594726562503,64.81783955113315],[-147.09079742431643,64.82076105248554],[-147.07397460937503,64.8225138012148],[-147.08015441894534,64.82514271045828],[-147.07637786865237,64.82704120754798],[-147.0729446411133,64.82616499475317]]}}]}"
9/29/2018 13:07,9/29/2018 13:07,24.237.60.91,100,41,TRUE,9/29/2018 13:07,R_2xDDaopc4xyFw5U,57.0585022,-132.627594,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 13:08,9/29/2018 13:09,65.74.69.245,100,36,TRUE,9/29/2018 13:09,R_2Cg4BA2ohVWRwNE,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 13:39,9/29/2018 13:48,66.58.158.247,100,510,TRUE,9/29/2018 13:48,R_3LjYpg9rBIwd5zM,61.08070374,-149.7091064,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,3,,,No,,No,,,,No,,64,"$50,001 - $75,000",Every time,,,,,,,,,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""Kenai dipnet"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Subsistence Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-151.2216567993164,60.54546351578231],[-151.25049591064456,60.537021261897664],[-151.2474060058594,60.52587411420295],[-151.24191284179688,60.52131281110355],[-151.22028350830078,60.52739440580947],[-151.21101379394534,60.52671872946301]]}}]}"
9/29/2018 14:04,9/29/2018 14:21,107.77.211.167,100,1036,TRUE,9/29/2018 14:21,R_2RX7o8PI3NDwqkc,37.50790405,-121.9598999,I operate boat(s) for personal reasons,,,Yes,No,"Chena River, Fairbanks,Chena Slough, Fairbanks,Totchaket Slough, Tanana River",,30,0,No,,No,,,,No,,41,"$25,001 - $50,000",Every time,5,5,1,1,1,5,5,5,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""normal"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""31 to 40"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.95791624579581,64.79616184297367],[-148.12820433173331,64.72941193904002],[-148.3410644391552,64.6624968977387],[-149.10324095282706,64.5494237262723],[-149.13619993720206,64.45838941398621],[-149.12933348212394,64.53171355010183],[-149.59487913642081,64.38427467271889],[-149.32205200195315,64.46529658688438],[-149.35089111328128,64.43212631643055]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":2,""trackName"":""just for kicks"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.11148065701127,64.55178422796246],[-149.8301696777344,64.85263350540305],[-149.82192993164065,64.91354822401335]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":11,""orderCreated"":3,""trackName"":""fun stuff as well"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.94418329373002,64.79187296054799],[-147.88925165310505,64.8257755502649],[-147.74917596951127,64.84679709409869],[-147.6118468679488,64.84621338398863],[-147.49099725857377,64.84037558633067],[-147.3811339773238,64.849715454696],[-147.1737670339644,64.79128805908256],[-146.87988275662065,64.86196911258571]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":4,""trackName"":""fun stuff"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":4},""geometry"":{""type"":""LineString"",""coordinates"":[[-146.8821715610102,64.86138573166538],[-146.60202019382268,64.90219183813343],[-146.4456939697266,64.90054137558135]]}}]}"
9/29/2018 14:56,9/29/2018 15:04,72.42.141.200,100,465,TRUE,9/29/2018 15:04,R_3oBWKr0YM0IXazk,64.77830505,-147.3370972,I operate boat(s) for personal reasons,,,Yes,No,"Chena River, Fairbanks",2,20,10,No,,No,,,,No,,52,"$75,001 - $100,000",half the time,5,1,2,1,1,1,3,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""chena river"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Other"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.18753514222047,64.79370437152548],[-147.05569920472044,64.83417520860957],[-147.1844452374353,64.79151107456651]]}}]}"
9/29/2018 15:46,9/29/2018 15:47,24.237.1.20,100,69,TRUE,9/29/2018 15:47,R_1IF5gIbrsHgopNK,58.58129883,-134.7698059,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 18:51,9/29/2018 18:52,174.216.43.161,100,45,TRUE,9/29/2018 18:52,R_2UWV4ZzLNU3wKNV,47.61450195,-122.3479996,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 18:53,9/29/2018 18:54,172.242.96.173,100,79,TRUE,9/29/2018 18:54,R_30ic0Qye6ix2s7Y,42.37939453,-123.3983002,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 19:10,9/29/2018 19:11,65.74.97.243,100,40,TRUE,9/29/2018 19:11,R_1LTZScrIAUehQ62,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 19:23,9/29/2018 19:24,206.223.209.109,100,77,TRUE,9/29/2018 19:24,R_9pdSAEbyS4EHFn3,55.61529541,-131.5848083,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2018 19:44,9/29/2018 19:56,65.74.25.5,100,753,TRUE,9/29/2018 19:56,R_3flY2LLlGBwR3P4,60.93240356,-161.8005981,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,4,50,20,No,,No,,,,No,,35,"$125,001 - $150,000",Every time,5,1,1,1,1,5,4,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":1,""trackName"":""Bethel"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""5 to 10"",""trackFrequencyWithElodea"":""5 to 10"",""primaryPurpose"":""Subsistence Fishing"",""rank"":3},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.68914914131167,60.765788480598985],[-161.66482686996463,60.797661791962106],[-161.65658712387085,60.778895674246286]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":2,""trackName"":""Kwethluk River"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.72185063362122,60.785923783667805],[-161.65318608284,60.76693072739078],[-161.63396000862124,60.809824572310994],[-161.55705571174624,60.805805713711955],[-161.48015141487124,60.78838482863908],[-161.44169926643374,60.815182265632004],[-161.38951420784,60.805805713711955],[-161.33732914924624,60.7387504196916],[-161.27141118049624,60.70248221215781]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":9,""orderCreated"":3,""trackName"":""Kisarilak River"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-161.24908447265628,60.84089612095564],[-161.12274169921878,60.83152710386034],[-161.02111816406253,60.81412021606362],[-160.916748046875,60.795363742723865],[-160.77667236328128,60.780618803458935]]}}]}"
9/29/2018 19:52,9/29/2018 20:03,72.42.165.138,100,667,TRUE,9/29/2018 20:03,R_3kGHWCp5MX98SIO,61.16369629,-149.9916992,I operate boat(s) for personal reasons,,,Yes,No,,2,,,No,,No,,,,No,,48,"$50,001 - $75,000",Every time,3,2,2,3,1,4,2,1,,gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":1,""trackName"":""my property/moose hunting"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Cabin"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-149.1153717041016,64.5564062602482],[-149.10953521728518,64.56599201697651],[-149.12876129150393,64.58294317513993],[-149.14249420166018,64.59958925705307],[-149.14489746093753,64.58780547279352],[-149.13665771484378,64.57616397780103],[-149.16652679443362,64.56953052111152]]}}]}"
9/29/2018 22:23,9/29/2018 22:32,216.67.41.82,100,500,TRUE,9/29/2018 22:32,R_2rAe0zBnH2KtZic,61.145401,-149.7664032,I operate boat(s) for personal reasons,,,Yes,No,"Chena River, Fairbanks",2,20,15,Yes,Yukon Territories,No,,,,No,,66,"$100,001 - $125,000",Every time,3,2,2,3,1,4,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)",gaveEmail,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":10,""orderCreated"":1,""trackName"":""Chena River boat ride"",""boatLaunchTransport"":""outOfStateFreshwater"",""trackFrequency"":""Up to 4"",""trackFrequencyWithElodea"":""Up to 4"",""primaryPurpose"":""Sport Fishing"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-147.94944763183597,64.79664918853686],[-147.9350280761719,64.79986535022091],[-147.9130554199219,64.7972339737406],[-147.9130554199219,64.80863475066519],[-147.8903961181641,64.81243393828652],[-147.89245605468753,64.82295197057589],[-147.8794097900391,64.83317389887482],[-147.85537719726565,64.82908559319857],[-147.8519439697266,64.8390132587238],[-147.83821105957034,64.84134864798446],[-147.82241821289065,64.83930519346445],[-147.80113220214847,64.8384293797425],[-147.79632568359378,64.84601881856011],[-147.7860260009766,64.84134864798446],[-147.76885986328128,64.84076481966854],[-147.76268005371097,64.84485135190513],[-147.74482727050784,64.84601881856011],[-147.70225524902347,64.84105673540975],[-147.6878356933594,64.84047290076087],[-147.64595031738284,64.83667766679632],[-147.62466430664065,64.84134864798446],[-147.60818481445315,64.84835359990252],[-147.56561279296878,64.82908559319857],[-147.5395202636719,64.8308378002203]]}}]}"
9/30/2018 8:12,9/30/2018 8:13,209.161.178.10,100,79,TRUE,9/30/2018 8:13,R_29hqekPFEmNZ6oV,61.40649414,-145.6669922,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/2018 18:15,9/30/2018 9:23,216.137.235.22,100,572885,TRUE,9/30/2018 9:23,R_3PTgOEfERTERNuZ,61.52349854,-149.5747986,I operate boat(s) for personal reasons,,,Yes,No,I DID NOT operate a boat in any of the waterbodies listed,none,,,No,,No,,,,No,,80,"$50,001 - $75,000",Never,5,1,5,1,3,5,1,1,,,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":{""zoomLevel"":8,""orderCreated"":1,""trackName"":""Swede Lake"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""11 to 20"",""trackFrequencyWithElodea"":""11 to 20"",""primaryPurpose"":""Cabin"",""rank"":1},""geometry"":{""type"":""LineString"",""coordinates"":[[-145.71166992187503,63.208878159899314],[-145.71304321289065,63.208259157147516]]}},{""type"":""Feature"",""properties"":{""zoomLevel"":12,""orderCreated"":2,""trackName"":""Swede Lake"",""boatLaunchTransport"":""inStateFreshwater"",""trackFrequency"":""11 to 20"",""trackFrequencyWithElodea"":""11 to 20"",""primaryPurpose"":""Other"",""rank"":2},""geometry"":{""type"":""LineString"",""coordinates"":[[-145.8744049072266,62.99749672524926],[-145.90049743652347,62.97769342624205],[-145.90049743652347,62.97847333759341]]}}]}"
9/30/2018 10:48,9/30/2018 10:49,66.58.193.34,100,64,TRUE,9/30/2018 10:49,R_3qvsCwGaNOZ7Kor,61.21490479,-149.2583008,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018 11:20,9/30/2018 11:21,199.189.131.27,100,69,TRUE,9/30/2018 11:21,R_1gGPDTJIMHS23ik,60.79170227,-145.6119995,I operate boat(s) for personal reasons,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2018 11:27,9/30/2018 11:28,206.223.198.206,100,70,TRUE,9/30/2018 11:28,R_uqvvGKKgrss0Kjf,55.61529541,-131.5848083,"I operate boat(s) for personal reasons,I operate boat(s) commercially,I operate boats as an employee of a government agency",10%,80%,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
