"","zoomLevel","orderCreat","trackName","boatLaunch","trackFrequ","trackFre_1","primaryPur","rank","responseID","km","StartDate","EndDate","IPAddress","Progress","Duration.s","Finished","RecordedDate","LocationLatitude","LocationLongitude","operateType","percentCom","percentGov","operateFresh","operateMarine","pax","hCostHigh","hCostLow","freshOutside","locOutside","purchaseOutside","purchaseYear","purchaseType","purchaseLoc","multiOwn","multiOwnEmail","age","persIncomeBtax","Clean","sportfishConc","boatingSafetyConc","recValueConc","businessConc","realEstateConc","subsistConc","biodivConc","commFishConc","volunteer","emailAsk","ObjectId","Shape__Length","wasInElodea","elodeaLoc1","elodeaLoc2","elodeaLoc3","LowerPre","UpperPre","freqPre","LowerPost","UpperPost","freqPost","hCost","totalKmPre","totalKmPost","YrCostPre","YrCostPost","totalTripsPre","totalTripsPost","routeCount","Income","ageBin","percentPer","type"
"471",11,2,"just for kicks","inStateFreshwater","Up to 4","Up to 4","Other",2,"R_2RX7o8PI3NDwqkc",54.76373,"9/29/2018 14:04","9/29/2018 14:21","107.77.211.167",100,1036,TRUE,"9/29/2018 14:21",37.5079,-121.9599,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,30,0,"No or did not report","","No",NA,"","","No","",41,"$25,001 - $50,000","100% of the time",5,5,1,1,1,5,5,5,"","gaveEmail",471,127997.4102,"Yes","Chena River","Chena Slough","Totchaket Slough",1,4,2,1,4,2,15,109.52746,109.52746,1642.9119,1642.9119,42,8,4,37500,"41-50",1,"personal"
"472",11,3,"fun stuff as well","inStateFreshwater","Up to 4","Up to 4","Other",3,"R_2RX7o8PI3NDwqkc",57.06941,"9/29/2018 14:04","9/29/2018 14:21","107.77.211.167",100,1036,TRUE,"9/29/2018 14:21",37.5079,-121.9599,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,30,0,"No or did not report","","No",NA,"","","No","",41,"$25,001 - $50,000","100% of the time",5,5,1,1,1,5,5,5,"","gaveEmail",472,133876.0477,"Yes","Chena River","Chena Slough","Totchaket Slough",1,4,2,1,4,2,15,114.13882,114.13882,1712.0823,1712.0823,42,8,4,37500,"41-50",1,"personal"
"473",12,4,"fun stuff","outOfStateFreshwater","Up to 4","Up to 4","Other",4,"R_2RX7o8PI3NDwqkc",21.43325,"9/29/2018 14:04","9/29/2018 14:21","107.77.211.167",100,1036,TRUE,"9/29/2018 14:21",37.5079,-121.9599,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,30,0,"No or did not report","","No",NA,"","","No","",41,"$25,001 - $50,000","100% of the time",5,5,1,1,1,5,5,5,"","gaveEmail",473,50378.76176,"Yes","Chena River","Chena Slough","Totchaket Slough",1,4,2,1,4,2,15,42.8665,42.8665,642.9975,642.9975,42,8,4,37500,"41-50",1,"personal"
"474",12,1,"chena river","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_3oBWKr0YM0IXazk",15.46543,"9/29/2018 14:56","9/29/2018 15:04","72.42.141.200",100,465,TRUE,"9/29/2018 15:04",64.77831,-147.3371,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,20,10,"No or did not report","","No",NA,"","","No","",52,"$75,001 - $100,000","Less than 100% of the time",5,1,2,1,1,1,3,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",474,36260.1821,"Yes","Chena River","","",1,4,2,1,4,2,15,30.93086,30.93086,463.9629,463.9629,2,2,1,87500,"51-60",1,"personal"
"475",9,1,"Bethel","inStateFreshwater","5 to 10","5 to 10","Subsistence Fishing",3,"R_3flY2LLlGBwR3P4",5.947536,"9/29/2018 19:44","9/29/2018 19:56","65.74.25.5",100,753,TRUE,"9/29/2018 19:56",60.9324,-161.8006,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,50,20,"No or did not report","","No",NA,"","","No","",35,"$125,001 - $150,000","100% of the time",5,1,1,1,1,5,4,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",475,12134.22788,"No","","","",5,10,8,5,10,8,35,47.580288,47.580288,1665.31008,1665.31008,12,12,3,137500,"31-40",1,"personal"
"476",9,2,"Kwethluk River","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",2,"R_3flY2LLlGBwR3P4",38.09845,"9/29/2018 19:44","9/29/2018 19:56","65.74.25.5",100,753,TRUE,"9/29/2018 19:56",60.9324,-161.8006,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,50,20,"No or did not report","","No",NA,"","","No","",35,"$125,001 - $150,000","100% of the time",5,1,1,1,1,5,4,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",476,77903.37064,"No","","","",1,4,2,1,4,2,35,76.1969,76.1969,2666.8915,2666.8915,12,12,3,137500,"31-40",1,"personal"
"477",9,3,"Kisarilak River","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3flY2LLlGBwR3P4",26.58175,"9/29/2018 19:44","9/29/2018 19:56","65.74.25.5",100,753,TRUE,"9/29/2018 19:56",60.9324,-161.8006,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,50,20,"No or did not report","","No",NA,"","","No","",35,"$125,001 - $150,000","100% of the time",5,1,1,1,1,5,4,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",477,54550.54091,"No","","","",1,4,2,1,4,2,35,53.1635,53.1635,1860.7225,1860.7225,12,12,3,137500,"31-40",1,"personal"
"478",12,1,"my property/moose hunting","inStateFreshwater","Up to 4","Up to 4","Cabin",1,"R_3kGHWCp5MX98SIO",9.466475,"9/29/2018 19:52","9/29/2018 20:03","72.42.165.138",100,667,TRUE,"9/29/2018 20:03",61.1637,-149.9917,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,NA,NA,"No or did not report","","No",NA,"","","No","",48,"$50,001 - $75,000","100% of the time",3,2,2,3,1,4,2,1,"","gaveEmail",478,22005.72187,NA,"","","",1,4,2,1,4,2,NA,18.93295,18.93295,NA,NA,2,2,1,62500,"41-50",1,"personal"
"479",10,1,"Chena River boat ride","outOfStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_2rAe0zBnH2KtZic",26.67098,"9/29/2018 22:23","9/29/2018 22:32","216.67.41.82",100,500,TRUE,"9/29/2018 22:32",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","No",2,20,15,"Yes","Yukon Territories","No",NA,"","","No","",66,"$100,001 - $125,000","100% of the time",3,2,2,3,1,4,5,1,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",479,62574.86075,"Yes","Chena River","","",1,4,2,1,4,2,17.5,53.34196,53.34196,933.4843,933.4843,2,2,1,112500,"61-70",1,"personal"
"480",8,1,"Swede Lake","inStateFreshwater","11 to 20","11 to 20","Cabin",1,"R_3PTgOEfERTERNuZ",0.09764376,"9/23/2018 18:15","9/30/2018 9:23","216.137.235.22",100,572885,TRUE,"9/30/2018 9:23",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","No",NA,"","","No","",80,"$50,001 - $75,000","Less than 100% of the time",5,1,5,1,3,5,1,1,"","",480,216.1965641,"No","","","",11,20,16,11,20,16,NA,1.56230016,1.56230016,NA,NA,32,32,2,62500,"71-80",1,"personal"
"481",12,2,"Swede Lake","inStateFreshwater","11 to 20","11 to 20","Other",2,"R_3PTgOEfERTERNuZ",2.663728,"9/23/2018 18:15","9/30/2018 9:23","216.137.235.22",100,572885,TRUE,"9/30/2018 9:23",61.5235,-149.5748,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","No",NA,"","","No","",80,"$50,001 - $75,000","Less than 100% of the time",5,1,5,1,3,5,1,1,"","",481,5847.561779,"No","","","",11,20,16,11,20,16,NA,42.619648,42.619648,NA,NA,32,32,2,62500,"71-80",1,"personal"
"482",9,1,"trip 1","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_2Svt87p15hjAumG",6.539392,"9/30/2018 15:43","9/30/2018 15:49","66.230.113.157",100,384,TRUE,"9/30/2018 15:49",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,NA,NA,"No or did not report","","No",NA,"","","No","",80,"$25,001 - $50,000","Less than 100% of the time",4,NA,NA,NA,NA,NA,NA,NA,"","",482,14984.7771,"No","","","",1,4,2,1,4,2,NA,13.078784,13.078784,NA,NA,2,2,1,37500,"71-80",1,"personal"
"483",10,1,"tasty","inStateFreshwater","Up to 4","Up to 4","Hunting",1,"R_UFPU2sYrM7oqrQd",71.31686,"9/30/2018 19:48","9/30/2018 19:57","146.71.65.212",100,504,TRUE,"9/30/2018 19:57",59.4039,-151.3239,"I operate boat(s) commercially",0.9,0,"Yes","Yes",1,2,1,"No or did not report","","No",NA,"","","No","",53,"More than $250,000","100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.)","gaveEmail",483,143226.229,"No","","","",1,4,2,1,4,2,1.5,142.63372,142.63372,213.95058,213.95058,2,2,1,NA,"51-60",0.1,"commercial"
"484",9,1,"Flat island","marineWaters","Up to 4","Up to 4","Sport Fishing",1,"R_4YMPRzHCudf8JFL",65.03944,"9/30/2018 22:33","9/30/2018 22:41","209.112.215.209",100,479,TRUE,"9/30/2018 22:41",61.1637,-149.9917,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",5,NA,NA,"No or did not report","","No",NA,"","","Yes","",45,"$50,001 - $75,000","Less than 100% of the time",NA,NA,NA,NA,NA,NA,5,NA,"","",484,127661.7937,"No","","","",1,4,2,1,4,2,NA,130.07888,130.07888,NA,NA,4,4,2,62500,"41-50",1,"personal"
"485",11,2,"Tourist Loop","marineWaters","Up to 4","Up to 4","Wildlife watching",2,"R_4YMPRzHCudf8JFL",43.59285,"9/30/2018 22:33","9/30/2018 22:41","209.112.215.209",100,479,TRUE,"9/30/2018 22:41",61.1637,-149.9917,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",5,NA,NA,"No or did not report","","No",NA,"","","Yes","",45,"$50,001 - $75,000","Less than 100% of the time",NA,NA,NA,NA,NA,NA,5,NA,"","",485,86047.10245,"No","","","",1,4,2,1,4,2,NA,87.1857,87.1857,NA,NA,4,4,2,62500,"41-50",1,"personal"
"486",11,1,"kasilof river","inStateFreshwater","21 to 30","21 to 30","Cabin",1,"R_2qgwfs0jTyfmiyZ",2.419382,"10/1/2018 4:57","10/1/2018 5:06","165.225.35.5",100,499,TRUE,"10/1/2018 5:06",32.7787,-96.8217,"I operate boat(s) for personal reasons",0,0,"Yes","No",3,NA,NA,"No or did not report","","No",NA,"","","No","",NA,"","Less than 100% of the time",5,NA,NA,NA,NA,NA,NA,NA,"","",486,4867.88476,"No","","","",21,30,26,21,30,26,NA,62.903932,62.903932,NA,NA,26,26,1,NA,NA,1,"personal"
"487",12,1,"LOCAL","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3D0U2pMMbVkj9xz",1.283569,"10/1/2018 7:25","10/1/2018 7:53","67.130.245.194",100,1657,TRUE,"10/1/2018 7:53",39.7363,-93.9807,"I operate boat(s) for personal reasons",0,0,"Yes","No",4,25,15,"No or did not report","","No",NA,"","","No","",68,"More than $250,000","100% of the time",5,2,5,5,5,5,5,5,"","gaveEmail",487,2598.015769,NA,"","","",1,4,2,1,4,2,20,2.567138,2.567138,51.34276,51.34276,2,2,1,NA,"61-70",1,"personal"
"488",12,1,"Finger Lake","inStateFreshwater","Up to 4","Up to 4","Sport Fishing",1,"R_3QFZ1ZGP6ygkFtD",2.907581,"10/1/2018 8:17","10/1/2018 8:19","137.229.153.170",100,109,TRUE,"10/1/2018 8:19",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","No",NA,NA,NA,"No or did not report","","No",NA,"","","","",NA,"","Less than 100% of the time",NA,NA,NA,NA,NA,NA,NA,NA,"","",488,6116.912668,"No","","","",1,4,2,1,4,2,NA,5.815162,5.815162,NA,NA,2,2,1,NA,NA,1,"personal"
"489",9,2,"taku river","marineWaters","11 to 20","11 to 20","Cabin",1,"R_5pD37SnWLvkqITf",138.8614,"10/1/2018 9:07","10/1/2018 9:25","24.237.150.30",100,1086,TRUE,"10/1/2018 9:25",58.5813,-134.7698,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,20,20,"No or did not report","","No",NA,"","","No","",41,"$100,001 - $125,000","100% of the time",5,3,3,2,1,5,3,3,"","",489,264171.4527,"No","","","",11,20,16,11,20,16,20,2221.7824,2221.7824,44435.648,44435.648,16,16,1,112500,"41-50",1,"personal"
"490",12,7,"testing boat","inStateFreshwater","Up to 4","Up to 4","Other",1,"R_25Ykd069mC2Atxd",2.9302,"9/22/2018 21:17","10/1/2018 9:54","143.214.2.3",100,736650,TRUE,"10/1/2018 9:54",64.8378,-147.7164,"I operate boat(s) for personal reasons,I operate boat(s) commercially",0.8,0,"Yes","Yes",3,10,4,"No or did not report","","No",NA,"","","No","",54,"$125,001 - $150,000","100% of the time",5,3,5,5,1,5,4,1,"","gaveEmail",490,6878.197612,NA,"","","",1,4,2,1,4,2,7,5.8604,5.8604,41.0228,41.0228,2,2,1,137500,"51-60",0.2,"commercial"
"491",12,1,"Crafton","marineWaters","5 to 10","5 to 10","Sport Fishing",3,"R_ablHw5FnYtXQhln",115.4317,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",491,235699.3131,"Yes","Sand Lake","","",5,10,8,5,10,8,25,923.4536,923.4536,23086.34,23086.34,72,62,8,87500,"51-60",1,"personal"
"492",11,2,"Ester Pass","marineWaters","5 to 10","5 to 10","Sport Fishing",4,"R_ablHw5FnYtXQhln",144.9668,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",492,297368.9383,"Yes","Sand Lake","","",5,10,8,5,10,8,25,1159.7344,1159.7344,28993.36,28993.36,72,62,8,87500,"51-60",1,"personal"
"493",12,3,"Seward","marineWaters","5 to 10","5 to 10","Sport Fishing",2,"R_ablHw5FnYtXQhln",223.4743,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",493,444107.8363,"Yes","Sand Lake","","",5,10,8,5,10,8,25,1787.7944,1787.7944,44694.86,44694.86,72,62,8,87500,"51-60",1,"personal"
"494",12,4,"Sand Lake","outOfStateFreshwater","11 to 20","11 to 20","Other",6,"R_ablHw5FnYtXQhln",1.504241,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",494,3116.135825,"Yes","Sand Lake","","",11,20,16,11,20,16,25,24.067856,24.067856,601.6964,601.6964,72,62,8,87500,"51-60",1,"personal"
"495",12,5,"Sand Lake","inStateFreshwater","21 to 30","11 to 20","Other",7,"R_ablHw5FnYtXQhln",0.4794253,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",495,992.564905,"Yes","Sand Lake","","",21,30,26,11,20,16,25,12.4650578,7.6708048,311.626445,191.77012,72,62,8,87500,"51-60",1,"personal"
"496",12,6,"Lil Su","inStateFreshwater","Up to 4","Up to 4","Camping",1,"R_ablHw5FnYtXQhln",41.36913,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",496,86702.05659,"Yes","Sand Lake","","",1,4,2,1,4,2,25,82.73826,82.73826,2068.4565,2068.4565,72,62,8,87500,"51-60",1,"personal"
"497",12,7,"Jim Creek","inStateFreshwater","Up to 4","Up to 4","Camping",5,"R_ablHw5FnYtXQhln",10.07991,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",497,21116.69677,"Yes","Sand Lake","","",1,4,2,1,4,2,25,20.15982,20.15982,503.9955,503.9955,72,62,8,87500,"51-60",1,"personal"
"498",10,8,"LaTouche","marineWaters","Up to 4","Up to 4","Sport Fishing",8,"R_ablHw5FnYtXQhln",268.036,"9/13/2018 7:09","10/1/2018 10:09","199.59.217.11",100,1565992,TRUE,"10/1/2018 10:09",61.2059,-149.8232,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,50,0,"No or did not report","","No",NA,"","","No","",57,"$75,001 - $100,000","100% of the time",5,5,5,1,1,3,5,3,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.,Outreach: connecting other boat operators and organizations,Decontamination: conducting training and workshops,Decontamination: developing best practices guide","gaveEmail",498,542417.8551,"Yes","Sand Lake","","",1,4,2,1,4,2,25,536.072,536.072,13401.8,13401.8,72,62,8,87500,"51-60",1,"personal"
"499",12,1,"Seward","marineWaters","Up to 4","Up to 4","Other",1,"R_1QcQgn2h4eoyl49",50.41155,"10/1/2018 10:07","10/1/2018 10:30","66.58.150.7",100,1341,TRUE,"10/1/2018 10:30",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,NA,NA,"No or did not report","","Yes",2007,"Used","Washington","No","",57,"$150,001 - $200,000","100% of the time",4,3,3,3,1,4,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",499,100465.0008,"No","","","",1,4,2,1,4,2,NA,100.8231,100.8231,NA,NA,4,4,2,175000,"51-60",1,"personal"
"500",11,2,"Fortymile","inStateFreshwater","Up to 4","Up to 4","Mining",2,"R_1QcQgn2h4eoyl49",36.34949,"10/1/2018 10:07","10/1/2018 10:30","66.58.150.7",100,1341,TRUE,"10/1/2018 10:30",61.1454,-149.7664,"I operate boat(s) for personal reasons",0,0,"Yes","Yes",1,NA,NA,"No or did not report","","Yes",2007,"Used","Washington","No","",57,"$150,001 - $200,000","100% of the time",4,3,3,3,1,4,5,4,"Reporting: keeping an eye out for invasive plants and animals after each boat trip and report sightings?(Note, convenient and user-friendly reporting tools are available, such as smart phone apps.),Monitoring: a more involved protocol not only keeping an eye out for invasives but collecting water samples, etc.","gaveEmail",500,83629.086,"No","","","",1,4,2,1,4,2,NA,72.69898,72.69898,NA,NA,4,4,2,175000,"51-60",1,"personal"
